,gridCell.minX,gridCell.minY,gridCell.size,statistics.DebrisMaskArea,statistics.GlacierMaskArea,statistics.afterGlacierMask,statistics.meanElevationDifference,statistics.pointsWithinDebrisMask,statistics.result_avgX,statistics.result_avgY,statistics.result_count_2010,statistics.result_count_2011,statistics.result_count_2012,statistics.result_count_2013,statistics.result_count_2014,statistics.result_count_2015,statistics.result_count_2016,statistics.result_count_2017,statistics.result_count_2018,statistics.result_count_2019,statistics.result_offsetX,statistics.result_offsetY,statistics.result_refDifference_2010,statistics.result_refDifference_2011,statistics.result_refDifference_2012,statistics.result_refDifference_2013,statistics.result_refDifference_2014,statistics.result_refDifference_2015,statistics.result_refDifference_2016,statistics.result_refDifference_2017,statistics.result_refDifference_2018,statistics.result_refDifference_2019,statistics.result_total,statistics.tdx2_filtered,statistics.tdx_filtered,timeseries.dates,timeseries.averages
42,-900000,-200000,100000,51.54992672526351,676.7395130681027,37800,2.097687989732583,228,-826386.4575098724,-181527.38227245637,816,4820,3624,5442,4899,5076,3684,4646,3533,1260,23613.542490127613,668472.6177275437,1.0742607499161,3.755315656905078,1.7398820641979291,2.6116540598464355,2.826140066675641,2.5992470438503146,0.8034654043356525,1.1489665874360244,-0.43849377038697485,4.769467281022796,37800,,141153.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[3.7053069678874793, 3.8465723996815133, 1.711216292617745, 4.7994107941232595, 0.2699050010631831, 2.4948871188416546, -0.5841262354141693, 2.3966926087038645, 2.710550703787557, 3.288799062402126, 3.959431370845911, 1.3090779694791461, 3.086367518404006, 3.0640517992399845, 0.3845547396110083, 0.8562568783870799, 3.3413903328134142, 3.54809882652127, 0.9470224419733131, -3.7386090999828077, 3.054729590722539, 2.7230950107154777, -0.2813157791862604, -5.855863708036874, 1.6091875643250957, 2.4873702053392077, -5.268543776220226, -5.6718896880763685, 1.0926205131697635, -2.1768546470843426, 1.0420665864673648, -0.7693367409602174, -0.354300866053835]"
43,-900000,-100000,100000,44.43431062319536,461.10593853697014,4238,-7.119842422198096,585,-862713.737355876,-30215.48163136216,158,598,609,438,633,534,487,377,360,44,-12713.737355876015,819784.5183686379,-13.171788696813277,-7.340465948036641,-2.429214996945416,-6.919242880448456,-3.7575632078505294,-8.596495847226002,-7.906620261115842,-9.432922387883552,-10.50940192882058,-23.498723289044225,4238,,352214.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[-13.819710887533802, -1.2931711799064385, -7.013473195320357, -9.38587492466282, -14.303371668170506, -17.588539978184475, -0.10488216181801793, -1.8445841610954692, 2.04771056538659, -3.5931065405150227, -4.793223841922928, -10.234024411550113, -14.978553118888446, -0.9919616853758447, 2.1866590715545127, -16.433390142531632, -30.927190823434184, -11.144586577811076, -6.405449981798912, -12.399389057283834, -3.555582299810918, -4.221356368556326, -2.4751183948438027, -15.376286397663511, -14.474631763787416, -0.5924430342247433, -0.5325749140981784, -24.64604477099307, -56.203077206428105, 0.8836999779716314, -5.3509841964634015, -21.813760254654394, -24.734250444772773]"
44,-900000,0,100000,591.7946031516515,4070.653321859122,104938,-0.6388579214031058,17800,-847299.6673997373,49282.60983457749,3142,5975,11885,10295,14047,15534,13410,14494,14342,1814,2700.3326002627145,899282.6098345775,4.582885336098039,-0.18054249269074452,-0.3764434278655558,-0.9000324038203684,0.055762600137755476,0.5038461737375307,-1.8230359360810569,-0.11935729264975739,-3.234285110576587,-1.470972050414013,104938,,141721.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[1.4951355019681363, -0.45480185252237115, 2.510941074675055, -2.2461206600522168, -0.44994718284458973, -2.5050339158606305, 1.4737754853298346, -0.2982451821912948, -6.514007712505279, 1.8721328511267776, 2.526502126963654, -4.059363137647148, -0.9433752281269165, -0.3383627775916541, 2.1634114294752256, -0.5919745161880926, 0.26080499602372653, -1.3079259863772454, 1.1999270382911724, 0.9090594592534166, -2.5307439240203826, 0.9927178528014552, 1.6253799652466503, -7.69448386104697, -1.3968120059312152, 0.995233504537271, 1.0111282330777551, -2.6191963148090567, -1.7547976276591242, -12.374529417327011, 0.8203643335042262, -3.3733359113532653, -0.05925132890435039]"
45,-900000,100000,100000,85.98336104720956,1585.462582907256,8999,-1.500211527669978,2519,-858436.893990585,117038.68581846102,235,269,578,1241,656,753,1472,1621,1741,433,-8436.893990584998,967038.685818461,-0.7819412055041229,-5.171818681233237,-2.8150883141317697,-2.8279037237098037,-4.192580070060205,-3.2554091886938927,-0.2651749653823266,-1.1650732413117881,-1.3128682996380228,6.876217241709232,8999,,37798.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[9.67516168438333, nan, -0.8377376634109834, -20.94853494896508, nan, 3.735863583525012, -5.019141694218097, 1.375422805759535, 0.9024501611722651, -0.5468770787066103, -3.9706820126971714, 0.7883865659019117, -11.886229013555717, nan, -6.052265014490033, -0.6650648591066032, -6.257036830635909, -0.8215376517893539, -1.0790031759558947, -1.1511773037839204, -21.583747288031184, 3.720389492496203, -3.2441345750544133, -3.4012961019016013, 3.4016787117979868, 3.041313375232039, -10.913219972109216, 1.3382582410867254, -7.761674490175963, 1.3776366469624604, 2.2164082088949537, -3.1032957465788438, 7.14326305871617]"
46,-900000,200000,100000,40.09177121646267,393.98090703528226,7955,-2.024387650994085,1045,-842741.9457176988,268784.4004128794,75,807,948,1238,955,1172,639,598,1354,169,7258.054282301222,1118784.4004128794,-3.8787131882747903,-4.187881088765036,0.08703751290474855,-0.3013584888521717,-2.0209680764592273,1.05204458279914,1.363944299534697,-5.806164014520121,-5.431797294326071,-8.82072495362622,7955,,324701.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[3.8858747607687905, 0.11142367087444427, -4.320249638933321, -6.084917225669086, 5.044858172551206, -6.569475056539614, -1.2084181201066315, 3.9719775605558243, -11.23141130874419, -4.874843349154898, -0.48936693082205, -0.39660719551791984, 4.674537381679441, 1.025843912717905, -3.4600551679416762, -2.4096877097855605, -2.2267050594813984, 5.070875123680025, -0.00537578983085368, 0.8729372817829194, 0.582821620831288, 3.5342032097862934, -2.6322485626216725, 3.068584312120538, 1.1530467702577976, -2.3231680584581125, -6.316285047210077, -5.996213510969098, 3.5438987613363984, 2.959195778737861, -5.024525286565969, -9.679702523650425, -32.179236646712816]"
47,-900000,300000,100000,149.61919113469222,1037.0931913207505,8762,-3.4053484396335802,3134,-841530.1346299335,347734.6300562417,443,796,764,798,1269,1544,1028,752,1338,30,8469.865370066487,1197734.6300562418,-6.0850899823421765,-4.467423963597682,-7.290016856755033,-5.421222694968747,-4.60791087712125,-2.9269609367757177,-4.699156651126016,3.6085991174582097,-0.8404518535559642,-2.7310810395586183,8762,,1611519.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[-7.614111215703078, -4.368265957924237, -3.2007947552432574, -12.272341979634865, -6.092666922231605, -3.881080824755249, -8.173923095249883, -6.7234978151120055, -7.908567902655134, -3.4124136566817627, -5.930223726640615, -6.300516443398265, -7.7960927969648965, -1.1905245903024004, -5.660726051883963, -2.1757618873980444, -7.063114816415699, -2.679663645177174, -1.0819887771959507, -5.632447477812571, -6.7407929011139425, -15.17154377055189, -2.1743902347014226, -2.42828593915932, -6.360962266134726, -4.974703153482346, 16.42926648233615, -5.435928468753811, 3.341539842974857, -5.154930286504658, 1.0120045571590421, -5.598975597917615, 2.540541863778544]"
48,-900000,400000,100000,44.553969694437825,212.09168754346018,694,-9.935746118707298,339,-869045.9878044369,422551.7734473644,0,57,121,200,96,45,89,32,35,19,-19045.98780443694,1272551.7734473643,0.0,-20.029253104816107,-9.024896894740687,-6.732993683162422,-10.289726285490952,-17.86662053224021,-7.487333915395099,-12.501004380223009,-5.374315973157809,-14.147976497709184,694,,2836699.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[nan, nan, -18.20130719083296, -21.45733585011544, nan, -4.295041375057099, -3.073345301440959, -20.771364852768603, nan, nan, -14.602504568173117, -7.619080869209459, 2.5150420351869203, -22.392299478973822, 9.016646996558544, -11.57825279108215, -18.036219286942014, nan, -36.486192954713374, -11.023041951436824, -3.373089650185088, nan, -0.4870295309918784, -10.494054789773267, -11.476905863034279, nan, -17.683204661304924, 13.87303492227602, -21.04135159085698, 3.979373509624035, -13.55939329679846, 0.845783076630495, -33.071410605006804]"
49,-900000,500000,100000,3.801609464790186,143.99371735626426,669,-19.098547962792804,62,-864178.3512700977,555568.4635641582,11,79,38,94,43,102,69,116,117,0,-14178.351270097657,1405568.4635641582,-52.262513154490534,-7.142370071364934,-18.86976899264713,-13.939907539110688,-11.252040773402621,-13.645710074117599,-18.21666564981726,-39.256372904853485,-16.44445990390994,0.0,669,,1220588.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[-57.38742601253732, nan, -1.6144803206606488, 22.21222479035191, nan, -17.903186449586126, -8.51041375137898, -38.966845507509674, nan, -7.310462567592519, -14.553858859175692, -12.97040926621887, nan, nan, -11.456625373602632, -9.25734092145251, nan, nan, -8.153557473113779, -21.81696150487938, nan, nan, -18.750214935181155, -17.277618907576798, nan, nan, -28.487301834432575, -54.5125569212831, nan, -6.362402373359146, -22.5443023345533, -9.627641882255544, nan]"
50,-900000,600000,100000,0.8142400042327846,6.968384831896798,13,-56.203197493900184,0,-855230.683330965,692321.0246857031,9,0,0,4,0,0,0,0,0,0,-5230.683330964996,1542321.0246857032,-51.11335526087674,0.0,0.0,-67.65534251820293,0.0,0.0,0.0,0.0,0.0,0.0,13,,758523.0,,
51,-800000,-500000,100000,8.242195235007966,71.55285301744237,1679,2.2122033635881437,37,-704488.9107180198,-404688.72803521244,264,356,85,162,85,235,231,210,51,0,45511.08928198018,345311.27196478756,20.193384938964606,-2.0856162383382535,12.545349792940385,-0.229473130298517,-3.1046223981487535,-1.112682051496879,-0.14005087541151517,-12.137851752675816,23.592331869824996,0.0,1679,,209754.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[nan, 23.199700694890055, 18.228507354291537, -1.032885426588735, -69.60326311572317, nan, 12.422135354158282, 13.918310682226677, nan, nan, 12.91317672112634, -1.5907637924910023, -34.44329846729064, nan, nan, -3.1046223981487535, nan, nan, 12.0940882438486, -4.865425523398326, nan, nan, 11.524629550434371, -2.3647579669388232, nan, nan, 3.3476878073243928, nan, -13.589621086425836, nan, 2.445297064973672, nan, 30.82684377674782]"
52,-800000,-400000,100000,238.88281683744873,1239.3218930716519,18619,1.4589599809734528,1315,-723346.5206547958,-346049.37284872914,406,1826,2230,2526,1699,2231,2170,2039,2559,933,26653.479345204192,403950.62715127086,2.6989563756354147,8.947269049656596,3.700622021079027,0.21176962588886128,-1.7348946381969557,-0.40816225482379015,0.6298243703073511,-1.4015072138433804,1.3891353005951668,2.934536122837591,18619,,31552.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[5.634384223991308, 3.5470920783984994, -2.3456652936009164, 0.07247620298537737, 47.42095967616718, 3.869607342323862, 3.761979467198068, 3.3727957553942183, -3.996158361350142, 7.541939699681871, -1.3196279060429086, 1.775001870765752, -0.9664769015371512, 5.040018273821261, -2.9063221718981755, -3.097034929238154, -9.120261376696186, 2.0653715857231414, 0.24778164746707199, -2.588893146374051, -1.1517758185222362, 4.108484556162197, 1.577249008485115, -1.5969147749993682, -18.732686284551296, -3.13023580911515, 0.48341689452395714, -4.078168155823989, -0.2015223913859406, -4.489265990588642, 2.110345405450245, 1.8242765154868963, 13.108441811816999]"
